pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,rung,seed
19942.0,550.0,20492.0,185258.0,0.9992874447769702,0.9994272623138603,0.9993571887722306,-0.00013981753689007448,9.0,2291.0,2679770.0,2682061.0,-2536431.0,0.8310729355033153,0.6558160370315066,0.7430435760894022,0.1752568984718087,1336.0,114443.0,1080020.0,1194463.0,-564693.0,1.016241067412923,1.0670527734784563,1.0416583416583416,-0.05081170606553331,422.0,136676.0,3760340.0,3897016.0,-2915866.0,0.976206036121673,0.9713438148917235,0.9737732656514383,0.004862221229949504,1767.0,4257.0,109.0,10860.0,141942.0,19,a,21
20538.0,200.0,20738.0,186237.0,1.0,0.9995735607675906,0.9997868106878909,0.0004264392324093702,3.0,2208.0,2678640.0,2680848.0,-2534398.0,0.8306862451303566,0.6562639322336157,0.7431172125643513,0.17442231289674093,1331.0,116573.0,1102120.0,1218693.0,-588673.0,1.016471997604073,1.0676864627074585,1.0420600429591889,-0.051214465103385454,428.0,139319.0,3780960.0,3920279.0,-2936834.0,0.9762927841161654,0.9715114901682066,0.9739013227082192,0.004781293947958787,1762.0,4304.0,98.0,10967.0,142745.0,19,a,22
20250.0,130.0,20380.0,184485.0,0.9998567540466982,0.9998563218390805,0.9998565382684169,4.322076176954681e-07,2.0,2132.0,2694400.0,2696532.0,-2550222.0,0.826430274135876,0.6533650982727814,0.739871909442955,0.17306517586309456,1338.0,117294.0,1103500.0,1220794.0,-590919.0,1.0180584655292826,1.0685886187014288,1.043259733440024,-0.050530153172146264,425.0,139676.0,3798030.0,3937706.0,-2956656.0,0.9761700109665372,0.9714166741024954,0.9737975059382423,0.0047533368640417795,1765.0,4303.0,112.0,10993.0,142973.0,19,a,23
20198.0,140.0,20338.0,184392.0,0.9997128499641063,1.0,0.9998563011927001,-0.0002871500358937462,2.0,1943.0,2709850.0,2711793.0,-2564338.0,0.8307646266646715,0.6556943423952976,0.7424377224199288,0.175070284269374,1332.0,114624.0,1113850.0,1228474.0,-596079.0,1.0167007328381275,1.068499950362355,1.0426563860216391,-0.05179921752422745,427.0,136765.0,3823840.0,3960605.0,-2976025.0,0.976325392351737,0.9715962718263331,0.9739539424058216,0.004729120525403863,1761.0,4340.0,108.0,11057.0,144050.0,19,a,24
19177.0,240.0,19417.0,186583.0,0.9997155454416157,0.9997134259922625,0.9997144896502498,2.1194493531329073e-06,4.0,2059.0,2674110.0,2676169.0,-2530289.0,0.8288355449530341,0.655520409700256,0.7426195114641091,0.17331513525277809,1338.0,119105.0,1090220.0,1209325.0,-577515.0,1.0170054536440258,1.0661694779518494,1.041470522304416,-0.04916402430782352,432.0,140341.0,3764570.0,3904911.0,-2921221.0,0.9762003067122803,0.9712176682441884,0.9737204651507296,0.004982638468091882,1774.0,4273.0,100.0,10879.0,141964.0,19,a,25
20453.0,230.0,20683.0,184847.0,1.0,0.9994292237442922,0.999713672154617,0.0005707762557077833,4.0,2257.0,2654380.0,2656637.0,-2510747.0,0.8278333582200985,0.6558412268831755,0.7421336529817201,0.17199213133692304,1328.0,117973.0,1084670.0,1202643.0,-570848.0,1.0173142942434947,1.0668996505242136,1.042064342495452,-0.04958535628071892,426.0,140683.0,3739280.0,3879963.0,-2896748.0,0.9761538005806031,0.9717118347235002,0.9739350897741931,0.004441965857102881,1758.0,4269.0,86.0,10872.0,140865.0,19,a,26
20018.0,550.0,20568.0,184467.0,0.9984299172138167,0.9998559700417687,0.9991397232776543,-0.0014260528279520512,5.0,1889.0,2674100.0,2675989.0,-2529874.0,0.8306886227544911,0.6549970077797725,0.7428165219994014,0.17569161497471852,1330.0,117015.0,1093130.0,1210145.0,-578450.0,1.0167534076827758,1.0674843554443054,1.0419925280199254,-0.05073094776152964,428.0,138922.0,3767780.0,3906702.0,-2923857.0,0.9762558695844777,0.971460032140944,0.9738671568118821,0.004795837443533735,1763.0,4285.0,108.0,10916.0,142036.0,19,a,27
20233.0,110.0,20343.0,184632.0,0.9998563218390805,0.9998567129961312,0.9998565176841955,-3.911570507497686e-07,1.0,2022.0,2691180.0,2693202.0,-2546437.0,0.8260804769001491,0.6544564733798013,0.7400579796327956,0.1716240035203478,1337.0,117030.0,1103090.0,1220120.0,-589030.0,1.018172740888667,1.0684131736526945,1.0432992263538807,-0.050240432764027565,426.0,139285.0,3794380.0,3933665.0,-2950835.0,0.9761424332344214,0.9715656655411409,0.9738519462808692,0.004576767693280526,1764.0,4311.0,107.0,11003.0,142757.0,19,a,28
19736.0,330.0,20066.0,185039.0,0.9998569589472178,0.9994245432311898,0.9996413713957826,0.00043241571602803397,5.0,2188.0,2697310.0,2699498.0,-2552368.0,0.8293908929627439,0.6544369873228933,0.7422971267354667,0.17495390563985058,1336.0,118559.0,1107300.0,1225859.0,-594879.0,1.017443309244954,1.067956795679568,1.0426578139430398,-0.05051348643461395,426.0,140483.0,3804940.0,3945423.0,-2962208.0,0.9761975162625666,0.9714149878171986,0.9738121350446097,0.004782528445367973,1767.0,4306.0,103.0,10997.0,143158.0,19,a,29
19778.0,10.0,19788.0,185497.0,1.0,1.0,1.0,0.0,0.0,2031.0,2724990.0,2727021.0,-2579751.0,0.8275353773584906,0.6558770883054893,0.7422153024911032,0.1716582890530013,1348.0,118853.0,1106100.0,1224953.0,-595043.0,1.0179052369077306,1.0671174555472076,1.0424590778458078,-0.049212218639477,430.0,140662.0,3831100.0,3971762.0,-2989297.0,0.9760293204859161,0.9712416356877324,0.9736428592605769,0.0047876847981837,1778.0,4308.0,117.0,10998.0,144233.0,19,a,30
