seed,pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,pre_bullwhip_ds1,pre_bullwhip_ds2,during_bullwhip_ds1,during_bullwhip_ds2,post_bullwhip_ds1,post_bullwhip_ds2,episode_bullwhip_ds1,episode_bullwhip_ds2,policy,premium,coverage,dp_cost
17,19023.0,160.0,19183.0,156077.0,1.0,1.0,1.0,0.0,0,5702.0,870960.0,876662.0,-695872.0,1.0,1.0,1.0,0.0,0,125835.0,89720.0,215555.0,291450.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,150560.0,960840.0,1111400.0,-248345.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,734.0,688.0,3002.0,25183.0,6,2.2016116421353034,2.1353059794345204,1.5487955787697916,1.079760475999029,1.1757966204026118,1.164829625939444,1.1676655762206545,1.2078950690238712,h2_buffer_B60_d,3203.0,-23903.0,1092217.0
18,18935.0,1030.0,19965.0,155865.0,1.0,1.0,1.0,0.0,0,5835.0,856640.0,862475.0,-683445.0,1.0,1.0,1.0,0.0,0,123996.0,94590.0,218586.0,290484.0,1.0,1.0,1.0,0.0,0,148766.0,952260.0,1101026.0,-237096.0,1.0,1.0,1.0,0.0,0,740.0,668.0,2938.0,25471.0,6,2.5683160512145786,2.651242214043035,1.5590275791477106,1.0582638498813728,1.1975617899641202,1.1684258689683453,1.177792125889138,1.2060976234287588,h2_buffer_B60_d,3316.0,-29464.0,1081061.0
19,18941.0,390.0,19331.0,156489.0,1.0,1.0,1.0,0.0,0,5797.0,859780.0,865577.0,-686172.0,1.0,1.0,1.0,0.0,0,122507.0,89230.0,211737.0,295128.0,1.0,1.0,1.0,0.0,0,147245.0,949400.0,1096645.0,-234555.0,1.0,1.0,1.0,0.0,0,734.0,674.0,2956.0,25221.0,6,2.4484556601499214,1.703635632953784,1.561276661368004,1.0948885845829728,1.1937732290592704,1.176882855902662,1.1743744017517104,1.2119784108196545,h2_buffer_B60_d,3401.0,-7949.0,1077314.0
20,18551.0,650.0,19201.0,158319.0,1.0,1.0,1.0,0.0,0,5988.0,849130.0,855118.0,-675158.0,1.0,1.0,1.0,0.0,0,123162.0,90790.0,213952.0,294328.0,1.0,1.0,1.0,0.0,0,147701.0,940570.0,1088271.0,-222511.0,1.0,1.0,1.0,0.0,0,721.0,680.0,2954.0,24826.0,6,2.2209773871779968,2.236396642776311,1.5639234864655092,1.0681715970984538,1.1869576401558513,1.1645685993417727,1.1670016812148212,1.2046928941470383,h2_buffer_B60_d,3253.0,-6500.0,1069070.0
21,18838.0,780.0,19618.0,156677.0,1.0,1.0,1.0,0.0,0,6353.0,854690.0,861043.0,-682993.0,1.0,1.0,1.0,0.0,0,120791.0,87740.0,208531.0,299329.0,1.0,1.0,1.0,0.0,0,145982.0,943210.0,1089192.0,-226987.0,1.0,1.0,1.0,0.0,0,725.0,669.0,2944.0,25200.0,6,1.9412769723722245,1.6435893835135515,1.5782047966901542,1.138016787584472,1.1871709793964706,1.1633078364243703,1.1701042472856755,1.218017837494983,h2_buffer_B60_d,3145.0,-15666.0,1069574.0
22,18861.0,260.0,19121.0,158259.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,6171.0,851140.0,857311.0,-678076.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,123286.0,89730.0,213016.0,294664.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,148318.0,941130.0,1089448.0,-225153.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,729.0,665.0,2923.0,25040.0,6,1.6444604802554814,1.5035769166874322,1.5746050442394663,1.1025492287494167,1.1817465515872194,1.1638630540800106,1.164168227830775,1.2080126602696324,h2_buffer_B60_d,3157.0,-8828.0,1070327.0
23,19018.0,220.0,19238.0,156107.0,1.0,1.0,1.0,0.0,0,5569.0,851250.0,856819.0,-677594.0,1.0,1.0,1.0,0.0,0,122986.0,91300.0,214286.0,293179.0,1.0,1.0,1.0,0.0,0,147573.0,942770.0,1090343.0,-228308.0,1.0,1.0,1.0,0.0,0,720.0,673.0,2929.0,24788.0,6,1.964783797445087,1.7520809558971606,1.5531677456878878,1.08552984024353,1.2171378592053537,1.1711017085420796,1.1749639662068347,1.209120428804864,h2_buffer_B60_d,3031.0,-2135.0,1071105.0
24,19511.0,380.0,19891.0,155274.0,1.0,1.0,1.0,0.0,0,5515.0,859950.0,865465.0,-685260.0,1.0,1.0,1.0,0.0,0,123180.0,89460.0,212640.0,297820.0,1.0,1.0,1.0,0.0,0,148206.0,949790.0,1097996.0,-232166.0,1.0,1.0,1.0,0.0,0,722.0,686.0,2960.0,24637.0,6,2.4150036749148085,2.4679600366554166,1.5652470670296643,1.125219774489238,1.186154767621228,1.1712599602314606,1.1694159754299547,1.2207901160312682,h2_buffer_B60_d,3370.0,-11531.0,1078105.0
25,18671.0,540.0,19211.0,157319.0,1.0,1.0,1.0,0.0,0,6224.0,844500.0,850724.0,-672469.0,1.0,1.0,1.0,0.0,0,120578.0,88490.0,209068.0,300617.0,1.0,1.0,1.0,0.0,0,145473.0,933530.0,1079003.0,-214533.0,1.0,1.0,1.0,0.0,0,734.0,632.0,2874.0,25009.0,6,2.1475726383238305,2.233809944848541,1.5630710021922356,1.0737710601009165,1.1699172921326444,1.1899222890284433,1.1657442213652958,1.215682594962008,h2_buffer_B60_d,3285.0,-16064.0,1059792.0
26,18705.0,310.0,19015.0,156995.0,1.0,1.0,1.0,0.0,0,5657.0,842960.0,848617.0,-670882.0,1.0,1.0,1.0,0.0,0,121542.0,89680.0,211222.0,298768.0,1.0,1.0,1.0,0.0,0,145904.0,932950.0,1078854.0,-215119.0,1.0,1.0,1.0,0.0,0,716.0,674.0,2925.0,24347.0,6,1.508273316577709,1.4051961459050244,1.5839582684964748,1.1142293825874254,1.18697634103294,1.1739696738663097,1.1646038665111647,1.212822926480938,h2_buffer_B60_d,3058.0,-17916.0,1059839.0
27,19314.0,710.0,20024.0,155506.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,5595.0,836560.0,842155.0,-663880.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,121775.0,90390.0,212165.0,297885.0,1.0,1.0,1.0,0.0,0,146684.0,927660.0,1074344.0,-210489.0,1.0,1.0,1.0,0.0,0,724.0,630.0,2825.0,24820.0,6,2.406798828024605,2.339767698195977,1.564023092073569,1.06424081222864,1.1661956016165549,1.1783945992891585,1.1613926714294591,1.2101112723055292,h2_buffer_B60_d,3216.0,-10909.0,1054320.0
28,19534.0,130.0,19664.0,155736.0,1.0,0.9998327479511624,0.9999162408911969,0.00016725204883760725,0,5237.0,856130.0,861367.0,-682032.0,1.0,1.0001729206294312,1.0000867077083153,-0.00017292062943119468,0,123165.0,90690.0,213855.0,295155.0,1.0,1.0,1.0,0.0,0,147936.0,946950.0,1094886.0,-231141.0,1.0,1.0,1.0,0.0,0,726.0,673.0,2927.0,24839.0,6,2.1298760034673796,1.2509411764705884,1.593287338768203,1.0971226375497138,1.1838959808478444,1.1688355818302818,1.171422529015195,1.206183367830433,h2_buffer_B60_d,3401.0,-18045.0,1075222.0
29,18827.0,630.0,19457.0,156138.0,1.0,1.0,1.0,0.0,0,5771.0,860160.0,865931.0,-686146.0,1.0,1.0,1.0,0.0,0,123011.0,90370.0,213381.0,295189.0,1.0,1.0,1.0,0.0,0,147609.0,951160.0,1098769.0,-234819.0,1.0,1.0,1.0,0.0,0,731.0,676.0,2948.0,25026.0,6,1.8483323936331704,2.206923660206517,1.5570567035514427,1.1589878135608722,1.1644929918017772,1.1679173229305237,1.1582288792108406,1.2234619517118301,h2_buffer_B60_d,3226.0,6643.0,1079312.0
30,20039.0,1570.0,21609.0,154376.0,1.0,1.0,1.0,0.0,0,6034.0,870240.0,876274.0,-696199.0,1.0,1.0,1.0,0.0,0,122628.0,89350.0,211978.0,295352.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,148701.0,961160.0,1109861.0,-246471.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,743.0,695.0,3034.0,25234.0,6,2.687820710770626,1.7880426193235701,1.3497084580859346,1.0896344879747795,1.186136604267061,1.1752100727652606,1.162917112234174,1.2099314962864767,h2_buffer_B60_d,4658.0,4760.0,1088252.0
11,16247.0,390.0,16637.0,159043.0,1.0,1.0,1.0,0.0,0,3391.0,962340.0,965731.0,-785946.0,1.0,1.0,1.0,0.0,0,130038.0,140980.0,271018.0,238332.0,1.0,1.0,1.0,0.0,0,149676.0,1103710.0,1253386.0,-388571.0,1.0,1.0,1.0,0.0,0,1236.0,670.0,2833.0,35249.0,8,1.9577192122041245,1.9577192122041245,1.5369929398598423,0.9577652901111621,1.2003493792793811,1.175857214990227,1.1676033228702876,1.1847415300331359,h3_detect_reroute,0.0,-167657.0,1236749.0
12,15286.0,740.0,16026.0,160004.0,1.0,1.0,1.0,0.0,0,4199.0,969480.0,973679.0,-794849.0,1.0,1.0,1.0,0.0,0,128517.0,139220.0,267737.0,242208.0,1.0,1.0,1.0,0.0,0,148002.0,1109440.0,1257442.0,-392637.0,1.0,1.0,1.0,0.0,0,1236.0,643.0,2908.0,35871.0,8,1.2687180247035532,1.2687180247035532,1.5523385387768471,0.9747461755050736,1.1651555337539776,1.1576623468641123,1.1488623551485715,1.1827256872159289,h3_detect_reroute,0.0,-184344.0,1241416.0
13,14717.0,490.0,15207.0,162513.0,1.0,1.0,1.0,0.0,0,3776.0,949500.0,953276.0,-775141.0,1.0,1.0,1.0,0.0,0,126926.0,142830.0,269756.0,238099.0,1.0,1.0,1.0,0.0,0,145419.0,1092820.0,1238239.0,-374529.0,1.0,1.0,1.0,0.0,0,1226.0,634.0,2800.0,35432.0,8,1.5133739645728188,1.5133739645728188,1.5682364419026653,0.9897258418421895,1.1787783140361545,1.1783262312861347,1.154303940630274,1.1894224890574217,h3_detect_reroute,0.0,-173608.0,1223032.0
14,15142.0,570.0,15712.0,159688.0,1.0,1.0,1.0,0.0,0,3378.0,964210.0,967588.0,-788643.0,1.0,1.0,1.0,0.0,0,127762.0,138770.0,266532.0,243093.0,1.0,1.0,1.0,0.0,0,146282.0,1103550.0,1249832.0,-385862.0,1.0,1.0,1.0,0.0,0,1241.0,669.0,2809.0,35480.0,8,1.8307989167230876,1.8307989167230876,1.5589029981965847,0.9464530052104626,1.173924078325898,1.1648386275315001,1.159251996826828,1.178410157722015,h3_detect_reroute,0.0,-174183.0,1234120.0
15,15695.0,380.0,16075.0,159890.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,3988.0,990560.0,994548.0,-814353.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,130943.0,142340.0,273283.0,236332.0,1.0,1.0,1.0,0.0,0,150626.0,1133280.0,1283906.0,-418131.0,1.0,1.0,1.0,0.0,0,1254.0,682.0,2947.0,36382.0,8,1.4085240830755636,1.4085240830755636,1.5234921833200181,0.9722238971858879,1.1599541005936078,1.174156974694872,1.148651473026215,1.1855178479485933,h3_detect_reroute,0.0,-181953.0,1267831.0
16,16005.0,320.0,16325.0,158690.0,1.0,1.0,1.0,0.0,0,3424.0,960310.0,963734.0,-785404.0,1.0,1.0,1.0,0.0,0,130165.0,139230.0,269395.0,241000.0,1.0,1.0,1.0,0.0,0,149594.0,1099860.0,1249454.0,-385714.0,1.0,1.0,1.0,0.0,0,1241.0,642.0,2803.0,35424.0,8,1.3072442475964134,1.3072442475964134,1.5094160818740239,0.982519459345075,1.1571599530810368,1.1751551087269252,1.14027991661793,1.1861073758383713,h3_detect_reroute,0.0,-171773.0,1233129.0
17,15820.0,160.0,15980.0,159320.0,1.0,1.0,1.0,0.0,0,3859.0,984770.0,988629.0,-807954.0,1.0,1.0,1.0,0.0,0,129208.0,140290.0,269498.0,237872.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,148887.0,1125220.0,1274107.0,-410762.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,1240.0,682.0,2967.0,35880.0,8,1.4558622322791135,1.4558622322791135,1.5364915636649008,0.9796064732757416,1.163261083868954,1.1696060111608306,1.1499912469269453,1.188558559022324,h3_detect_reroute,0.0,-189813.0,1258127.0
18,15639.0,1010.0,16649.0,159221.0,1.0,1.0,1.0,0.0,0,4021.0,960660.0,964681.0,-785816.0,1.0,1.0,1.0,0.0,0,129506.0,140180.0,269686.0,239729.0,1.0,1.0,1.0,0.0,0,149166.0,1101850.0,1251016.0,-386866.0,1.0,1.0,1.0,0.0,0,1234.0,637.0,2866.0,35781.0,8,1.8332343750000004,1.8332343750000004,1.5501059461298734,0.9861039141340929,1.1495406878657684,1.1356539645432182,1.150344662151571,1.1834874513595774,h3_detect_reroute,0.0,-182770.0,1234367.0
19,15570.0,360.0,15930.0,159935.0,1.0,1.0,1.0,0.0,0,3924.0,969060.0,972984.0,-793779.0,1.0,1.0,1.0,0.0,0,127987.0,138190.0,266177.0,241073.0,1.0,1.0,1.0,0.0,0,147481.0,1107610.0,1255091.0,-392771.0,1.0,1.0,1.0,0.0,0,1232.0,639.0,2890.0,35649.0,8,1.6570971824418836,1.6570971824418836,1.5506082250912678,0.9777722813697624,1.1704307605875512,1.1423704046550247,1.1558558671408659,1.1828394410363294,h3_detect_reroute,0.0,-169796.0,1239161.0
20,15288.0,660.0,15948.0,161607.0,1.0,1.0,1.0,0.0,0,4040.0,965560.0,969600.0,-789800.0,1.0,1.0,1.0,0.0,0,127647.0,143540.0,271187.0,237243.0,1.0,1.0,1.0,0.0,0,146975.0,1109760.0,1256735.0,-390950.0,1.0,1.0,1.0,0.0,0,1238.0,674.0,2867.0,35862.0,8,1.1547557704757752,1.1547557704757752,1.5271533666744326,0.9426143666812513,1.188826182277371,1.1670671464924096,1.1477596042682652,1.1759007003427049,h3_detect_reroute,0.0,-178217.0,1240787.0
21,15703.0,770.0,16473.0,159832.0,1.0,1.0,1.0,0.0,0,4442.0,961220.0,965662.0,-787817.0,1.0,1.0,1.0,0.0,0,127562.0,140830.0,268392.0,239963.0,1.0,1.0,1.0,0.0,0,147707.0,1102820.0,1250527.0,-388022.0,1.0,1.0,1.0,0.0,0,1226.0,613.0,2837.0,35842.0,8,1.7424887614962679,1.7424887614962679,1.5894896791427393,1.010694467839899,1.1743758966703153,1.1700739841133718,1.1610982836182533,1.1951789474233727,h3_detect_reroute,0.0,-180146.0,1234054.0
22,15704.0,260.0,15964.0,161436.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,4196.0,963510.0,967706.0,-788671.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,127630.0,139720.0,267350.0,240520.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,147530.0,1103490.0,1251020.0,-386715.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,1233.0,615.0,2842.0,35670.0,8,1.4814631077742948,1.4814631077742948,1.5700032142547269,1.0519481405676192,1.167586726364789,1.1500550060769477,1.151402455341057,1.1984657246288644,h3_detect_reroute,0.0,-173557.0,1235056.0
23,16007.0,200.0,16207.0,159158.0,1.0,1.0,1.0,0.0,0,3600.0,956850.0,960450.0,-781390.0,1.0,1.0,1.0,0.0,0,128848.0,141550.0,270398.0,237487.0,1.0,1.0,1.0,0.0,0,148455.0,1098600.0,1247055.0,-384745.0,1.0,1.0,1.0,0.0,0,1225.0,672.0,2825.0,35211.0,8,1.6725207416351813,1.6725207416351813,1.502860306685892,0.9607117555404383,1.1645242288124853,1.1945164435643698,1.144048602165408,1.1857816354678525,h3_detect_reroute,0.0,-161878.0,1230848.0
24,16141.0,380.0,16521.0,158669.0,1.0,1.0,1.0,0.0,0,3542.0,972710.0,976252.0,-796202.0,1.0,1.0,1.0,0.0,0,136152.0,139330.0,275482.0,235963.0,1.0,1.0,1.0,0.0,0,155835.0,1112420.0,1268255.0,-401570.0,1.0,1.0,1.0,0.0,0,1239.0,684.0,2891.0,35257.0,8,1.7023384124415677,1.7023384124415677,1.5293209573396178,0.9720383060007924,1.1767436113706518,1.2160020236028146,1.1545584951681327,1.1980624228196974,h3_detect_reroute,0.0,-185160.0,1251734.0
25,15396.0,530.0,15926.0,160644.0,1.0,1.0,1.0,0.0,0,4197.0,940400.0,944597.0,-766657.0,1.0,1.0,1.0,0.0,0,127937.0,139480.0,267417.0,242808.0,1.0,1.0,1.0,0.0,0,147530.0,1080410.0,1227940.0,-363205.0,1.0,1.0,1.0,0.0,0,1217.0,590.0,2776.0,35123.0,8,1.287835097001764,1.287835097001764,1.5494903171012357,0.9875851448475295,1.171342952345695,1.1530262712657942,1.1524522193681375,1.1853870645711218,h3_detect_reroute,0.0,-168286.0,1212014.0
26,15667.0,290.0,15957.0,160063.0,1.0,1.0,1.0,0.0,0,3735.0,951480.0,955215.0,-777735.0,1.0,1.0,1.0,0.0,0,128300.0,139020.0,267320.0,243145.0,1.0,1.0,1.0,0.0,0,147702.0,1090790.0,1238492.0,-374527.0,1.0,1.0,1.0,0.0,0,1227.0,660.0,2805.0,34818.0,8,1.5272882399805627,1.5272882399805627,1.5614918786807348,1.011640434670417,1.1660027797976924,1.1567890080967465,1.1552436612914234,1.1886881232281477,h3_detect_reroute,0.0,-180612.0,1222535.0
27,16148.0,660.0,16808.0,158752.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,3745.0,950860.0,954605.0,-776540.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,126207.0,141790.0,267997.0,242403.0,1.0,1.0,1.0,0.0,0,146100.0,1093310.0,1239410.0,-375385.0,1.0,1.0,1.0,0.0,0,1223.0,622.0,2815.0,35467.0,8,1.5895626170263053,1.5895626170263053,1.5383562565796345,1.0004488174018196,1.1744250456169738,1.1888056144373642,1.1520279671511733,1.19793687280785,h3_detect_reroute,0.0,-179191.0,1222602.0
28,16153.0,110.0,16263.0,159212.0,1.0,1.0,1.0,0.0,0,3500.0,968990.0,972490.0,-793315.0,1.0,1.0,1.0,0.0,0,128147.0,140230.0,268377.0,240988.0,1.0,1.0,1.0,0.0,0,147800.0,1109330.0,1257130.0,-393115.0,1.0,1.0,1.0,0.0,0,1233.0,628.0,2842.0,35362.0,8,1.1923840613069585,1.1923840613069585,1.5963681910051009,1.026815874140889,1.1644672538586074,1.163964287264628,1.1513687978507081,1.1946190875723333,h3_detect_reroute,0.0,-183690.0,1240867.0
29,15621.0,610.0,16231.0,159399.0,1.0,1.0,1.0,0.0,0,3723.0,969300.0,973023.0,-793508.0,1.0,1.0,1.0,0.0,0,128600.0,142640.0,271240.0,237635.0,1.0,1.0,1.0,0.0,0,147944.0,1112550.0,1260494.0,-396474.0,1.0,1.0,1.0,0.0,0,1239.0,667.0,2850.0,35550.0,8,1.4020833333333336,1.4020833333333336,1.5435191517252262,1.0196427516988296,1.1605115591015083,1.1687450321739152,1.149278236819245,1.194300220236576,h3_detect_reroute,0.0,-158308.0,1244263.0
30,15951.0,1000.0,16951.0,158784.0,1.0,1.0,1.0,0.0,0,4196.0,999740.0,1003936.0,-823346.0,1.0,1.0,1.0,0.0,0,130411.0,140460.0,270871.0,236384.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,150558.0,1141200.0,1291758.0,-428178.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,1259.0,694.0,2980.0,36622.0,8,1.756785938480854,1.756785938480854,1.5360631653224694,0.9124993866796023,1.1551974980180082,1.1566359410243898,1.1520840930611496,1.1712002152938237,h3_detect_reroute,0.0,-181795.0,1274807.0
11,16247.0,390.0,16637.0,159043.0,1.0,1.0,1.0,0.0,0,20370.0,160670.0,181040.0,-4365.0,1.0,1.0,1.0,0.0,0,62133.0,47450.0,109583.0,402872.0,1.0,1.0,1.0,0.0,0,98750.0,208510.0,307260.0,557550.0,1.0,1.0,1.0,0.0,0,123.0,467.0,1091.0,2635.0,1,1.9577192122041245,1.9577192122041245,2.012258343371722,0.9082909813192922,1.2278768463033773,1.1961471370640875,1.0984885769875887,1.2337184080054022,h3b_upstream_reroute,0.0,778469.0,290623.0
12,15286.0,740.0,16026.0,160004.0,1.0,1.0,1.0,0.0,0,20254.0,171250.0,191504.0,-16089.0,1.0,1.0,1.0,0.0,0,61409.0,49120.0,110529.0,402671.0,1.0,1.0,1.0,0.0,0,96949.0,221110.0,318059.0,546586.0,1.0,1.0,1.0,0.0,0,111.0,474.0,1085.0,2733.0,1,1.2687180247035532,1.2687180247035532,1.836091876169408,1.1425324007676536,1.2037725298979325,1.0803989316002638,1.0867979413019582,1.2292620505501908,h3b_upstream_reroute,0.0,755039.0,302033.0
13,14717.0,490.0,15207.0,162513.0,1.0,1.0,1.0,0.0,0,20042.0,161670.0,181712.0,-6757.0,1.0,1.0,1.0,0.0,0,61527.0,48680.0,110207.0,400828.0,1.0,1.0,1.0,0.0,0,96286.0,210840.0,307126.0,556584.0,1.0,1.0,1.0,0.0,0,157.0,457.0,1029.0,2805.0,1,1.5133739645728188,1.5133739645728188,1.8687402857888586,1.016374564998969,1.1892303109787732,1.112773067046476,1.0874876849672923,1.2282729545725282,h3b_upstream_reroute,0.0,757505.0,291919.0
14,15142.0,570.0,15712.0,159688.0,1.0,1.0,1.0,0.0,0,19739.0,157710.0,177449.0,-1709.0,1.0,1.0,1.0,0.0,0,61522.0,44400.0,105922.0,406663.0,1.0,1.0,1.0,0.0,0,96403.0,202680.0,299083.0,564642.0,1.0,1.0,1.0,0.0,0,109.0,453.0,1040.0,2444.0,1,1.8307989167230876,1.8307989167230876,1.588607944314618,1.1919309844971848,1.1880190244907036,1.23156679964074,1.0806903431781834,1.2528469337150818,h3b_upstream_reroute,0.0,776566.0,283371.0
15,15695.0,380.0,16075.0,159890.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,20572.0,179970.0,200542.0,-23862.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,60902.0,41070.0,101972.0,410748.0,1.0,1.0,1.0,0.0,0,97169.0,221420.0,318589.0,546776.0,1.0,1.0,1.0,0.0,0,135.0,496.0,1112.0,2209.0,47,1.4085240830755636,1.4085240830755636,2.0502886358673917,1.1137937250036662,1.1299811086653013,1.1496180984798174,1.0862382627478309,1.2378373821196806,h3b_upstream_reroute,0.0,783364.0,302514.0
16,16005.0,320.0,16325.0,158690.0,1.0,1.0,1.0,0.0,0,19731.0,165550.0,185281.0,-10251.0,1.0,1.0,1.0,0.0,0,60485.0,42270.0,102755.0,410285.0,1.0,1.0,1.0,0.0,0,96221.0,208140.0,304361.0,558724.0,1.0,1.0,1.0,0.0,0,118.0,479.0,1102.0,2311.0,1,1.3072442475964134,1.3072442475964134,1.7772771275605979,1.2637305787415496,1.1905690138039369,1.1369475807665674,1.0850811864335552,1.2415115032753203,h3b_upstream_reroute,0.0,773320.0,288036.0
17,15820.0,160.0,15980.0,159320.0,1.0,1.0,1.0,0.0,0,19824.0,172680.0,192504.0,-15419.0,1.0,1.0,1.0,0.0,0,61758.0,45090.0,106848.0,403847.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,97402.0,217930.0,315332.0,547748.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,103.0,468.0,1061.0,2442.0,50,1.4558622322791135,1.4558622322791135,1.6877710484792934,1.0837948531684116,1.18143942141976,1.1765427236764048,1.0841746577640312,1.2394433045881248,h3b_upstream_reroute,0.0,768962.0,299352.0
18,15639.0,1010.0,16649.0,159221.0,1.0,1.0,1.0,0.0,0,20227.0,166640.0,186867.0,-11462.0,0.9982569287083842,1.0,0.9991292990857641,-0.001743071291615772,0,61363.0,49210.0,110573.0,402102.0,1.0005828864537187,1.0,1.0002908160297797,0.0005828864537187339,0,97229.0,216860.0,314089.0,549861.0,1.0,1.0,1.0,0.0,0,138.0,492.0,1065.0,2756.0,1,1.8332343750000004,1.8332343750000004,1.7200476800141278,1.2385201706222584,1.2072829106979415,1.1124735280415126,1.0905010875321914,1.2427607052351908,h3b_upstream_reroute,0.0,754157.0,297440.0
19,15570.0,360.0,15930.0,159935.0,1.0,1.0,1.0,0.0,0,20697.0,164370.0,185067.0,-9222.0,1.0,1.0,1.0,0.0,0,62587.0,55810.0,118397.0,392033.0,1.0,1.0,1.0,0.0,0,98854.0,220540.0,319394.0,542746.0,1.0,1.0,1.0,0.0,0,123.0,480.0,1088.0,3305.0,1,1.6570971824418836,1.6570971824418836,1.8847543888950755,0.8609960343082681,1.2785658033130245,1.1382820960782987,1.099722912287622,1.221995302733294,h3b_upstream_reroute,0.0,765901.0,303464.0
20,15288.0,660.0,15948.0,161607.0,1.0,1.0,1.0,0.0,0,19915.0,172430.0,192345.0,-16225.0,1.0,1.0,1.0,0.0,0,61330.0,46520.0,107850.0,404260.0,1.0,1.0,1.0,0.0,0,96533.0,219610.0,316143.0,549642.0,1.0,1.0,1.0,0.0,0,141.0,454.0,1047.0,2591.0,46,1.1547557704757752,1.1547557704757752,1.7110721935910207,1.1852205224427168,1.2021344338791364,1.1779602985681155,1.0830542805233132,1.2404058452150102,h3b_upstream_reroute,0.0,762375.0,300195.0
21,15703.0,770.0,16473.0,159832.0,1.0,1.0,1.0,0.0,0,21538.0,162710.0,184248.0,-9728.0,1.0,1.0,1.0,0.0,0,60487.0,48290.0,108777.0,402603.0,1.0,1.0,1.0,0.0,0,97728.0,211770.0,309498.0,552707.0,1.0,1.0,1.0,0.0,0,127.0,476.0,1064.0,2764.0,1,1.7424887614962679,1.7424887614962679,1.6717045269500084,1.247413175422562,1.1721675321572285,1.1293027022435178,1.0819020172428602,1.2481465681405886,h3b_upstream_reroute,0.0,760883.0,293025.0
22,15704.0,260.0,15964.0,161436.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,20451.0,167070.0,187521.0,-12031.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,61781.0,46270.0,108051.0,403374.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,97936.0,213600.0,311536.0,552779.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,124.0,461.0,1024.0,2511.0,1,1.4814631077742948,1.4814631077742948,1.9817328188661936,1.1632775719883661,1.1866089025827355,1.1746331957817515,1.0911725380303825,1.242656296839925,h3b_upstream_reroute,0.0,765927.0,295572.0
23,16007.0,200.0,16207.0,159158.0,1.0,1.0,1.0,0.0,0,20320.0,159520.0,179840.0,-4305.0,0.9982614742698191,1.0,0.9991310392770246,-0.001738525730180851,0,62121.0,43750.0,105871.0,405264.0,1.0005818689631094,1.0,1.0002917918940213,0.0005818689631094109,0,98448.0,203470.0,301918.0,560117.0,1.0,1.0,1.0,0.0,0,148.0,463.0,1019.0,2400.0,1,1.6725207416351813,1.6725207416351813,1.729924642742269,1.1169477347840076,1.2219288025722381,1.1585890526625977,1.09074216940302,1.239110728865839,h3b_upstream_reroute,0.0,783259.0,285711.0
